country,date,cases,deaths,uci,hospitalizations,cases_non_cum,deaths_non_cum,uci_non_cum,iso
Senegal,2020-03-26,105,0,0,0,6,0,0,SEN
Senegal,2020-03-27,119,0,0,0,14,0,0,SEN
Senegal,2020-03-28,130,0,0,0,11,0,0,SEN
Senegal,2020-03-29,142,0,0,0,12,0,0,SEN
Senegal,2020-03-30,162,0,0,0,20,0,0,SEN
Serbia,2020-03-06,1,0,0,0,1,0,0,SRB
Serbia,2020-03-07,1,0,0,0,0,0,0,SRB
Serbia,2020-03-08,1,0,0,0,0,0,0,SRB
Serbia,2020-03-09,1,0,0,0,0,0,0,SRB
Serbia,2020-03-10,5,0,0,0,4,0,0,SRB
Serbia,2020-03-11,12,0,0,0,7,0,0,SRB
Serbia,2020-03-12,19,0,0,0,7,0,0,SRB
Serbia,2020-03-13,35,0,0,0,16,0,0,SRB
Serbia,2020-03-14,46,0,0,0,11,0,0,SRB
Serbia,2020-03-15,48,0,0,0,2,0,0,SRB
Serbia,2020-03-16,55,0,0,0,7,0,0,SRB
Serbia,2020-03-17,65,0,0,0,10,0,0,SRB
Serbia,2020-03-18,83,0,0,0,18,0,0,SRB
Serbia,2020-03-19,103,0,0,0,20,0,0,SRB
Serbia,2020-03-20,135,1,0,0,32,1,0,SRB
Serbia,2020-03-21,171,1,0,0,36,0,0,SRB
Serbia,2020-03-22,222,2,0,0,51,1,0,SRB
Serbia,2020-03-23,249,3,0,0,27,1,0,SRB
Serbia,2020-03-24,303,3,0,0,54,0,0,SRB
Serbia,2020-03-25,384,4,0,0,81,1,0,SRB
Serbia,2020-03-26,384,1,0,0,0,-3,0,SRB
Serbia,2020-03-27,457,1,0,0,73,0,0,SRB
Serbia,2020-03-28,659,10,0,0,202,9,0,SRB
Serbia,2020-03-29,741,13,0,0,82,3,0,SRB
Serbia,2020-03-30,785,16,0,0,44,3,0,SRB
Seychelles,2020-03-14,2,0,0,0,2,0,0,SYC
Seychelles,2020-03-15,2,0,0,0,0,0,0,SYC
Seychelles,2020-03-16,3,0,0,0,1,0,0,SYC
Seychelles,2020-03-17,4,0,0,0,1,0,0,SYC
Seychelles,2020-03-18,4,0,0,0,0,0,0,SYC
Seychelles,2020-03-19,6,0,0,0,2,0,0,SYC
Seychelles,2020-03-20,7,0,0,0,1,0,0,SYC
Seychelles,2020-03-21,7,0,0,0,0,0,0,SYC
Seychelles,2020-03-22,7,0,0,0,0,0,0,SYC
Seychelles,2020-03-23,7,0,0,0,0,0,0,SYC
Seychelles,2020-03-24,7,0,0,0,0,0,0,SYC
Seychelles,2020-03-25,7,0,0,0,0,0,0,SYC
Seychelles,2020-03-26,7,0,0,0,0,0,0,SYC
Seychelles,2020-03-27,7,0,0,0,0,0,0,SYC
Seychelles,2020-03-28,8,0,0,0,1,0,0,SYC
Seychelles,2020-03-29,8,0,0,0,0,0,0,SYC
Seychelles,2020-03-30,8,0,0,0,0,0,0,SYC
Singapore,2020-01-23,1,0,0,0,1,0,0,SGP
Singapore,2020-01-24,3,0,0,0,2,0,0,SGP
Singapore,2020-01-25,3,0,0,0,0,0,0,SGP
Singapore,2020-01-26,4,0,0,0,1,0,0,SGP
Singapore,2020-01-27,5,0,0,0,1,0,0,SGP
Singapore,2020-01-28,7,0,0,0,2,0,0,SGP
Singapore,2020-01-29,7,0,0,0,0,0,0,SGP
Singapore,2020-01-30,10,0,0,0,3,0,0,SGP
Singapore,2020-01-31,13,0,0,0,3,0,0,SGP
Singapore,2020-02-01,16,0,0,0,3,0,0,SGP
Singapore,2020-02-02,18,0,0,0,2,0,0,SGP
Singapore,2020-02-03,18,0,0,0,0,0,0,SGP
Singapore,2020-02-04,24,0,0,0,6,0,0,SGP
Singapore,2020-02-05,28,0,0,0,4,0,0,SGP
Singapore,2020-02-06,28,0,0,0,0,0,0,SGP
Singapore,2020-02-07,30,0,0,0,2,0,0,SGP
Singapore,2020-02-08,33,0,0,0,3,0,0,SGP
Singapore,2020-02-09,40,0,0,0,7,0,0,SGP
Singapore,2020-02-10,45,0,0,0,5,0,0,SGP
Singapore,2020-02-11,47,0,0,0,2,0,0,SGP
Singapore,2020-02-12,50,0,0,0,3,0,0,SGP
Singapore,2020-02-13,58,0,0,0,8,0,0,SGP
Singapore,2020-02-14,67,0,0,0,9,0,0,SGP
Singapore,2020-02-15,72,0,0,0,5,0,0,SGP
Singapore,2020-02-16,75,0,0,0,3,0,0,SGP
Singapore,2020-02-17,77,0,0,0,2,0,0,SGP
Singapore,2020-02-18,81,0,0,0,4,0,0,SGP
Singapore,2020-02-19,84,0,0,0,3,0,0,SGP
Singapore,2020-02-20,84,0,0,0,0,0,0,SGP
Singapore,2020-02-21,85,0,0,0,1,0,0,SGP
Singapore,2020-02-22,85,0,0,0,0,0,0,SGP
Singapore,2020-02-23,89,0,0,0,4,0,0,SGP
Singapore,2020-02-24,89,0,0,0,0,0,0,SGP
Singapore,2020-02-25,91,0,0,0,2,0,0,SGP
Singapore,2020-02-26,93,0,0,0,2,0,0,SGP
Singapore,2020-02-27,93,0,0,0,0,0,0,SGP
Singapore,2020-02-28,93,0,0,0,0,0,0,SGP
Singapore,2020-02-29,102,0,0,0,9,0,0,SGP
Singapore,2020-03-01,106,0,0,0,4,0,0,SGP
Singapore,2020-03-02,108,0,0,0,2,0,0,SGP
Singapore,2020-03-03,110,0,0,0,2,0,0,SGP
Singapore,2020-03-04,110,0,0,0,0,0,0,SGP
Singapore,2020-03-05,117,0,0,0,7,0,0,SGP
Singapore,2020-03-06,130,0,0,0,13,0,0,SGP
Singapore,2020-03-07,138,0,0,0,8,0,0,SGP
Singapore,2020-03-08,150,0,0,0,12,0,0,SGP
Singapore,2020-03-09,150,0,0,0,0,0,0,SGP
Singapore,2020-03-10,160,0,0,0,10,0,0,SGP
Singapore,2020-03-11,178,0,0,0,18,0,0,SGP
Singapore,2020-03-12,178,0,0,0,0,0,0,SGP
Singapore,2020-03-13,200,0,0,0,22,0,0,SGP
Singapore,2020-03-14,212,0,0,0,12,0,0,SGP
Singapore,2020-03-15,226,0,0,0,14,0,0,SGP
Singapore,2020-03-16,243,0,0,0,17,0,0,SGP
Singapore,2020-03-17,266,0,0,0,23,0,0,SGP
Singapore,2020-03-18,313,0,0,0,47,0,0,SGP
Singapore,2020-03-19,345,0,0,0,32,0,0,SGP
Singapore,2020-03-20,385,0,0,0,40,0,0,SGP
Singapore,2020-03-21,432,2,0,0,47,2,0,SGP
Singapore,2020-03-22,455,2,0,0,23,0,0,SGP
Singapore,2020-03-23,509,2,0,0,54,0,0,SGP
Singapore,2020-03-24,558,2,0,0,49,0,0,SGP
Singapore,2020-03-25,631,2,0,0,73,0,0,SGP
Singapore,2020-03-26,683,2,0,0,52,0,0,SGP
Singapore,2020-03-27,732,2,0,0,49,0,0,SGP
Singapore,2020-03-28,802,2,0,0,70,0,0,SGP
Singapore,2020-03-29,844,3,0,0,42,1,0,SGP
Singapore,2020-03-30,879,3,0,0,35,0,0,SGP
Slovakia,2020-03-06,1,0,0,0,1,0,0,SVK
Slovakia,2020-03-07,1,0,0,0,0,0,0,SVK
Slovakia,2020-03-08,3,0,0,0,2,0,0,SVK
Slovakia,2020-03-09,3,0,0,0,0,0,0,SVK
Slovakia,2020-03-10,7,0,0,0,4,0,0,SVK
Slovakia,2020-03-11,10,0,0,0,3,0,0,SVK
Slovakia,2020-03-12,16,0,0,0,6,0,0,SVK
Slovakia,2020-03-13,32,0,0,0,16,0,0,SVK
Slovakia,2020-03-14,44,0,0,0,12,0,0,SVK
Slovakia,2020-03-15,54,0,0,0,10,0,0,SVK
Slovakia,2020-03-16,63,0,0,0,9,0,0,SVK
Slovakia,2020-03-17,72,0,0,0,9,0,0,SVK
Slovakia,2020-03-18,105,1,0,0,33,1,0,SVK
Slovakia,2020-03-19,123,1,0,0,18,0,0,SVK
Slovakia,2020-03-20,137,1,0,0,14,0,0,SVK
Slovakia,2020-03-21,178,1,0,0,41,0,0,SVK
Slovakia,2020-03-22,185,0,0,0,7,-1,0,SVK
Slovakia,2020-03-23,186,0,0,0,1,0,0,SVK
Slovakia,2020-03-24,204,0,0,0,18,0,0,SVK
Slovakia,2020-03-25,216,0,0,0,12,0,0,SVK
Slovakia,2020-03-26,226,0,0,0,10,0,0,SVK
Slovakia,2020-03-27,269,0,0,0,43,0,0,SVK
Slovakia,2020-03-28,292,0,0,0,23,0,0,SVK
Slovakia,2020-03-29,314,0,0,0,22,0,0,SVK
Slovakia,2020-03-30,336,0,0,0,22,0,0,SVK
Slovenia,2020-03-05,2,0,0,0,2,0,0,SVN
Slovenia,2020-03-06,7,0,0,0,5,0,0,SVN
Slovenia,2020-03-07,7,0,0,0,0,0,0,SVN
Slovenia,2020-03-08,16,0,0,0,9,0,0,SVN
Slovenia,2020-03-09,16,0,0,0,0,0,0,SVN
Slovenia,2020-03-10,31,0,0,0,15,0,0,SVN
Slovenia,2020-03-11,57,0,0,0,26,0,0,SVN
Slovenia,2020-03-12,89,0,0,0,32,0,0,SVN
Slovenia,2020-03-13,141,0,0,0,52,0,0,SVN
Slovenia,2020-03-14,181,1,0,0,40,1,0,SVN
Slovenia,2020-03-15,219,1,0,0,38,0,0,SVN
Slovenia,2020-03-16,253,1,0,0,34,0,0,SVN
Slovenia,2020-03-17,275,1,0,0,22,0,0,SVN
Slovenia,2020-03-18,275,1,0,0,0,0,0,SVN
Slovenia,2020-03-19,286,1,0,0,11,0,0,SVN
Slovenia,2020-03-20,341,1,0,0,55,0,0,SVN
Slovenia,2020-03-21,383,1,0,0,42,0,0,SVN
Slovenia,2020-03-22,414,2,0,0,31,1,0,SVN
Slovenia,2020-03-23,442,3,0,0,28,1,0,SVN
Slovenia,2020-03-24,480,4,0,0,38,1,0,SVN
Slovenia,2020-03-25,528,5,0,0,48,1,0,SVN
Slovenia,2020-03-26,562,6,0,0,34,1,0,SVN
Slovenia,2020-03-27,632,9,0,0,70,3,0,SVN
Slovenia,2020-03-28,684,9,0,0,52,0,0,SVN
Slovenia,2020-03-29,730,11,0,0,46,2,0,SVN
Slovenia,2020-03-30,756,11,0,0,26,0,0,SVN
Somalia,2020-03-16,1,0,0,0,1,0,0,SOM
Somalia,2020-03-17,1,0,0,0,0,0,0,SOM
Somalia,2020-03-18,1,0,0,0,0,0,0,SOM
Somalia,2020-03-19,1,0,0,0,0,0,0,SOM
Somalia,2020-03-20,1,0,0,0,0,0,0,SOM
Somalia,2020-03-21,1,0,0,0,0,0,0,SOM
Somalia,2020-03-22,1,0,0,0,0,0,0,SOM
Somalia,2020-03-23,1,0,0,0,0,0,0,SOM
Somalia,2020-03-24,1,0,0,0,0,0,0,SOM
Somalia,2020-03-25,1,0,0,0,0,0,0,SOM
Somalia,2020-03-26,2,0,0,0,1,0,0,SOM
Somalia,2020-03-27,3,0,0,0,1,0,0,SOM
Somalia,2020-03-28,3,0,0,0,0,0,0,SOM
Somalia,2020-03-29,3,0,0,0,0,0,0,SOM
Somalia,2020-03-30,3,0,0,0,0,0,0,SOM
South Africa,2020-03-05,1,0,0,0,1,0,0,ZAF
South Africa,2020-03-06,1,0,0,0,0,0,0,ZAF
South Africa,2020-03-07,1,0,0,0,0,0,0,ZAF
South Africa,2020-03-08,3,0,0,0,2,0,0,ZAF
South Africa,2020-03-09,3,0,0,0,0,0,0,ZAF
South Africa,2020-03-10,7,0,0,0,4,0,0,ZAF
South Africa,2020-03-11,13,0,0,0,6,0,0,ZAF
South Africa,2020-03-12,17,0,0,0,4,0,0,ZAF
South Africa,2020-03-13,24,0,0,0,7,0,0,ZAF
South Africa,2020-03-14,38,0,0,0,14,0,0,ZAF
South Africa,2020-03-15,51,0,0,0,13,0,0,ZAF
South Africa,2020-03-16,62,0,0,0,11,0,0,ZAF
South Africa,2020-03-17,62,0,0,0,0,0,0,ZAF
South Africa,2020-03-18,116,0,0,0,54,0,0,ZAF
South Africa,2020-03-19,150,0,0,0,34,0,0,ZAF
South Africa,2020-03-20,202,0,0,0,52,0,0,ZAF
South Africa,2020-03-21,240,0,0,0,38,0,0,ZAF
South Africa,2020-03-22,274,0,0,0,34,0,0,ZAF
South Africa,2020-03-23,402,0,0,0,128,0,0,ZAF
South Africa,2020-03-24,554,0,0,0,152,0,0,ZAF
South Africa,2020-03-25,709,0,0,0,155,0,0,ZAF
South Africa,2020-03-26,927,0,0,0,218,0,0,ZAF
South Africa,2020-03-27,1170,1,0,0,243,1,0,ZAF
South Africa,2020-03-28,1187,1,0,0,17,0,0,ZAF
South Africa,2020-03-29,1280,2,0,0,93,1,0,ZAF
South Africa,2020-03-30,1326,3,0,0,46,1,0,ZAF
South Korea,2020-01-22,1,0,0,0,1,0,0,KOR
South Korea,2020-01-23,1,0,0,0,0,0,0,KOR
South Korea,2020-01-24,2,0,0,0,1,0,0,KOR
South Korea,2020-01-25,2,0,0,0,0,0,0,KOR
South Korea,2020-01-26,3,0,0,0,1,0,0,KOR
South Korea,2020-01-27,4,0,0,0,1,0,0,KOR
South Korea,2020-01-28,4,0,0,0,0,0,0,KOR
South Korea,2020-01-29,4,0,0,0,0,0,0,KOR
South Korea,2020-01-30,4,0,0,0,0,0,0,KOR
South Korea,2020-01-31,11,0,0,0,7,0,0,KOR
South Korea,2020-02-01,12,0,0,0,1,0,0,KOR
South Korea,2020-02-02,15,0,0,0,3,0,0,KOR
South Korea,2020-02-03,15,0,0,0,0,0,0,KOR
South Korea,2020-02-04,16,0,0,0,1,0,0,KOR
South Korea,2020-02-05,19,0,0,0,3,0,0,KOR
South Korea,2020-02-06,23,0,0,0,4,0,0,KOR
South Korea,2020-02-07,24,0,0,0,1,0,0,KOR
South Korea,2020-02-08,24,0,0,0,0,0,0,KOR
South Korea,2020-02-09,25,0,0,0,1,0,0,KOR
South Korea,2020-02-10,27,0,0,0,2,0,0,KOR
South Korea,2020-02-11,28,0,0,0,1,0,0,KOR
South Korea,2020-02-12,28,0,0,0,0,0,0,KOR
South Korea,2020-02-13,28,0,0,0,0,0,0,KOR
South Korea,2020-02-14,28,0,0,0,0,0,0,KOR
South Korea,2020-02-15,28,0,0,0,0,0,0,KOR
South Korea,2020-02-16,29,0,0,0,1,0,0,KOR
South Korea,2020-02-17,30,0,0,0,1,0,0,KOR
South Korea,2020-02-18,31,0,0,0,1,0,0,KOR
South Korea,2020-02-19,31,0,0,0,0,0,0,KOR
South Korea,2020-02-20,104,1,0,0,73,1,0,KOR
South Korea,2020-02-21,204,2,0,0,100,1,0,KOR
South Korea,2020-02-22,433,2,0,0,229,0,0,KOR
South Korea,2020-02-23,602,6,0,0,169,4,0,KOR
South Korea,2020-02-24,833,8,0,0,231,2,0,KOR
South Korea,2020-02-25,977,10,0,0,144,2,0,KOR
South Korea,2020-02-26,1261,12,0,0,284,2,0,KOR
South Korea,2020-02-27,1766,13,0,0,505,1,0,KOR
South Korea,2020-02-28,2337,13,0,0,571,0,0,KOR
South Korea,2020-02-29,3150,16,0,0,813,3,0,KOR
South Korea,2020-03-01,3736,17,0,0,586,1,0,KOR
South Korea,2020-03-02,4335,28,0,0,599,11,0,KOR
South Korea,2020-03-03,5186,28,0,0,851,0,0,KOR
South Korea,2020-03-04,5621,35,0,0,435,7,0,KOR
South Korea,2020-03-05,6088,35,0,0,467,0,0,KOR
South Korea,2020-03-06,6593,42,0,0,505,7,0,KOR
South Korea,2020-03-07,7041,44,0,0,448,2,0,KOR
South Korea,2020-03-08,7314,50,0,0,273,6,0,KOR
South Korea,2020-03-09,7478,53,0,0,164,3,0,KOR
South Korea,2020-03-11,7755,60,0,0,277,7,0,KOR
South Korea,2020-03-12,7869,66,0,0,114,6,0,KOR
South Korea,2020-03-13,7979,66,0,0,110,0,0,KOR
South Korea,2020-03-14,8086,72,0,0,107,6,0,KOR
South Korea,2020-03-15,8162,75,0,0,76,3,0,KOR
South Korea,2020-03-16,8236,75,0,0,74,0,0,KOR
South Korea,2020-03-17,8320,81,0,0,84,6,0,KOR
South Korea,2020-03-18,8413,84,0,0,93,3,0,KOR
South Korea,2020-03-19,8565,91,0,0,152,7,0,KOR
South Korea,2020-03-20,8652,94,0,0,87,3,0,KOR
South Korea,2020-03-21,8799,102,0,0,147,8,0,KOR
South Korea,2020-03-22,8897,104,0,0,98,2,0,KOR
South Korea,2020-03-23,8961,111,0,0,64,7,0,KOR
South Korea,2020-03-24,9037,120,0,0,76,9,0,KOR
South Korea,2020-03-25,9137,126,0,0,100,6,0,KOR
South Korea,2020-03-26,9241,131,0,0,104,5,0,KOR
South Korea,2020-03-27,9332,139,0,0,91,8,0,KOR
South Korea,2020-03-28,9478,144,0,0,146,5,0,KOR
South Korea,2020-03-29,9583,152,0,0,105,8,0,KOR
South Korea,2020-03-30,9661,158,0,0,78,6,0,KOR
Spain,2020-02-01,1,0,0,0,1,0,0,ESP
Spain,2020-02-02,1,0,0,0,0,0,0,ESP
Spain,2020-02-03,1,0,0,0,0,0,0,ESP
Spain,2020-02-04,1,0,0,0,0,0,0,ESP
Spain,2020-02-05,1,0,0,0,0,0,0,ESP
Spain,2020-02-06,1,0,0,0,0,0,0,ESP
Spain,2020-02-07,1,0,0,0,0,0,0,ESP
Spain,2020-02-08,1,0,0,0,0,0,0,ESP
Spain,2020-02-09,2,0,0,0,1,0,0,ESP
Spain,2020-02-10,2,0,0,0,0,0,0,ESP
Spain,2020-02-11,2,0,0,0,0,0,0,ESP
Spain,2020-02-12,2,0,0,0,0,0,0,ESP
Spain,2020-02-13,2,0,0,0,0,0,0,ESP
Spain,2020-02-14,2,0,0,0,0,0,0,ESP
Spain,2020-02-15,2,0,0,0,0,0,0,ESP
Spain,2020-02-16,2,0,0,0,0,0,0,ESP
Spain,2020-02-17,2,0,0,0,0,0,0,ESP
Spain,2020-02-18,2,0,0,0,0,0,0,ESP
Spain,2020-02-19,2,0,0,0,0,0,0,ESP
Spain,2020-02-20,2,0,0,0,0,0,0,ESP
Spain,2020-02-21,2,0,0,0,0,0,0,ESP
Spain,2020-02-22,2,0,0,0,0,0,0,ESP
Spain,2020-02-23,2,0,0,0,0,0,0,ESP
Spain,2020-02-24,2,0,0,0,0,0,0,ESP
Spain,2020-02-25,6,0,0,0,4,0,0,ESP
Spain,2020-02-26,13,0,0,0,7,0,0,ESP
Spain,2020-02-27,12,0,0,0,12,0,0,ESP
Spain,2020-02-28,34,0,0,0,22,0,0,ESP
Spain,2020-02-29,45,0,0,0,32,0,0,ESP
Spain,2020-03-01,66,0,0,0,33,0,0,ESP
Spain,2020-03-02,114,0,0,0,48,0,0,ESP
Spain,2020-03-03,129,0,0,0,15,0,0,ESP
Spain,2020-03-04,179,1,7,0,50,1,0,ESP
Spain,2020-03-05,206,3,9,0,26,2,1,ESP
Spain,2020-03-06,400,5,0,0,355,5,0,ESP
Spain,2020-03-07,430,0,0,0,224,-3,0,ESP
Spain,2020-03-08,589,0,0,0,159,0,0,ESP
Spain,2020-03-09,999,16,68,0,410,16,0,ESP
Spain,2020-03-10,1639,35,100,0,640,19,32,ESP
Spain,2020-03-11,2128,47,142,0,489,12,42,ESP
Spain,2020-03-12,3004,84,190,0,876,37,48,ESP
Spain,2020-03-13,4231,118,272,0,1227,34,82,ESP
Spain,2020-03-14,6251,136,0,0,2020,18,0,ESP
Spain,2020-03-15,7987,288,0,0,1736,152,0,ESP
Spain,2020-03-16,11177,491,563,0,3190,203,0,ESP
Spain,2020-03-17,13715,598,774,0,2538,107,211,ESP
Spain,2020-03-18,17146,767,939,0,3431,169,165,ESP
Spain,2020-03-19,19980,1002,1125,0,2834,235,186,ESP
Spain,2020-03-20,24926,1326,1612,0,4946,324,487,ESP
Spain,2020-03-21,28572,1720,1785,0,3646,394,173,ESP
Spain,2020-03-22,33089,2182,2355,0,4517,462,570,ESP
Spain,2020-03-23,39673,2696,2636,0,6584,514,281,ESP
Spain,2020-03-24,47610,3434,3166,0,7937,738,530,ESP
Spain,2020-03-25,56188,4089,3679,0,8578,655,513,ESP
Spain,2020-03-26,64059,4858,4165,0,7871,769,486,ESP
Spain,2020-03-27,72248,5690,4575,0,8189,832,410,ESP
Spain,2020-03-28,78797,6528,4907,0,6549,838,332,ESP
Spain,2020-03-29,85195,7340,5231,0,6398,812,324,ESP
Spain,2020-03-30,94417,8189,5607,0,9222,849,376,ESP
Sri Lanka,2020-01-27,1,0,0,0,1,0,0,LKA
Sri Lanka,2020-01-28,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-01-29,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-01-30,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-01-31,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-01,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-02,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-03,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-04,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-05,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-06,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-07,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-08,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-09,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-10,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-11,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-12,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-13,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-14,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-15,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-16,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-17,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-18,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-19,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-20,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-21,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-22,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-23,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-24,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-25,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-26,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-27,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-28,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-02-29,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-01,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-02,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-03,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-04,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-05,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-06,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-07,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-08,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-09,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-10,1,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-11,2,0,0,0,1,0,0,LKA
Sri Lanka,2020-03-12,2,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-13,6,0,0,0,4,0,0,LKA
Sri Lanka,2020-03-14,10,0,0,0,4,0,0,LKA
Sri Lanka,2020-03-15,18,0,0,0,8,0,0,LKA
Sri Lanka,2020-03-16,28,0,0,0,10,0,0,LKA
Sri Lanka,2020-03-17,44,0,0,0,16,0,0,LKA
Sri Lanka,2020-03-18,51,0,0,0,7,0,0,LKA
Sri Lanka,2020-03-19,60,0,0,0,9,0,0,LKA
Sri Lanka,2020-03-20,73,0,0,0,13,0,0,LKA
Sri Lanka,2020-03-21,77,0,0,0,4,0,0,LKA
Sri Lanka,2020-03-22,82,0,0,0,5,0,0,LKA
Sri Lanka,2020-03-23,97,0,0,0,15,0,0,LKA
Sri Lanka,2020-03-24,102,0,0,0,5,0,0,LKA
Sri Lanka,2020-03-25,102,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-26,106,0,0,0,4,0,0,LKA
Sri Lanka,2020-03-27,106,0,0,0,0,0,0,LKA
Sri Lanka,2020-03-28,113,1,0,0,7,1,0,LKA
Sri Lanka,2020-03-29,117,1,0,0,4,0,0,LKA
Sri Lanka,2020-03-30,122,2,0,0,5,1,0,LKA
St. Martin,2020-03-09,2,0,0,0,2,0,0,NA
Sudan,2020-03-13,1,1,0,0,1,1,0,SDN
Sudan,2020-03-14,1,1,0,0,0,0,0,SDN
Sudan,2020-03-15,1,1,0,0,0,0,0,SDN
Sudan,2020-03-16,1,1,0,0,0,0,0,SDN
Sudan,2020-03-17,1,1,0,0,0,0,0,SDN
Sudan,2020-03-18,2,1,0,0,1,0,0,SDN
Sudan,2020-03-19,2,1,0,0,0,0,0,SDN
Sudan,2020-03-20,2,1,0,0,0,0,0,SDN
Sudan,2020-03-21,2,1,0,0,0,0,0,SDN
Sudan,2020-03-22,2,1,0,0,0,0,0,SDN
Sudan,2020-03-23,2,1,0,0,0,0,0,SDN
Sudan,2020-03-24,3,1,0,0,1,0,0,SDN
Sudan,2020-03-25,3,1,0,0,0,0,0,SDN
Sudan,2020-03-26,3,1,0,0,0,0,0,SDN
Sudan,2020-03-27,3,1,0,0,0,0,0,SDN
Sudan,2020-03-28,5,1,0,0,2,0,0,SDN
Sudan,2020-03-29,6,1,0,0,1,0,0,SDN
Sudan,2020-03-30,6,2,0,0,0,1,0,SDN
Suriname,2020-03-14,1,0,0,0,1,0,0,SUR
Suriname,2020-03-15,1,0,0,0,0,0,0,SUR
Suriname,2020-03-16,1,0,0,0,0,0,0,SUR
Suriname,2020-03-17,1,0,0,0,0,0,0,SUR
Suriname,2020-03-18,1,0,0,0,0,0,0,SUR
Suriname,2020-03-19,1,0,0,0,0,0,0,SUR
Suriname,2020-03-20,4,0,0,0,3,0,0,SUR
Suriname,2020-03-21,4,0,0,0,0,0,0,SUR
Suriname,2020-03-22,5,0,0,0,1,0,0,SUR
Suriname,2020-03-23,5,0,0,0,0,0,0,SUR
Suriname,2020-03-24,7,0,0,0,2,0,0,SUR
Suriname,2020-03-25,8,0,0,0,1,0,0,SUR
Suriname,2020-03-26,8,0,0,0,0,0,0,SUR
Suriname,2020-03-27,8,0,0,0,0,0,0,SUR
Suriname,2020-03-28,8,0,0,0,0,0,0,SUR
Suriname,2020-03-29,8,0,0,0,0,0,0,SUR
Suriname,2020-03-30,8,0,0,0,0,0,0,SUR
Sweden,2020-01-31,1,0,0,0,1,0,0,SWE
Sweden,2020-02-01,1,0,0,0,0,0,0,SWE
Sweden,2020-02-02,1,0,0,0,0,0,0,SWE
Sweden,2020-02-03,1,0,0,0,0,0,0,SWE
Sweden,2020-02-04,1,0,0,0,0,0,0,SWE
Sweden,2020-02-05,1,0,0,0,0,0,0,SWE
Sweden,2020-02-06,1,0,0,0,0,0,0,SWE
Sweden,2020-02-07,1,0,0,0,0,0,0,SWE
Sweden,2020-02-08,1,0,0,0,0,0,0,SWE
Sweden,2020-02-09,1,0,0,0,0,0,0,SWE
Sweden,2020-02-10,1,0,0,0,0,0,0,SWE
Sweden,2020-02-11,1,0,0,0,0,0,0,SWE
Sweden,2020-02-12,1,0,0,0,0,0,0,SWE
Sweden,2020-02-13,1,0,0,0,0,0,0,SWE
Sweden,2020-02-14,1,0,0,0,0,0,0,SWE
Sweden,2020-02-15,1,0,0,0,0,0,0,SWE
Sweden,2020-02-16,1,0,0,0,0,0,0,SWE
Sweden,2020-02-17,1,0,0,0,0,0,0,SWE
Sweden,2020-02-18,1,0,0,0,0,0,0,SWE
Sweden,2020-02-19,1,0,0,0,0,0,0,SWE
