"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1984-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","25607053","","","","0"
"1984-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","580065","","","","0"
"1984-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","126563","","","","0"
"1984-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","877471","","","","0"
"1984-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","720488","","","","0"
"1984-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","6631220","","","","0"
"1984-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","9167484","","","","0"
"1984-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1071810","","","","0"
"1984-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1014615","","","","0"
"1984-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","2393907","","","","0"
"1984-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2947181","","","","0"
"1984-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","23921","","","","0"
"1984-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","52328","","","t","0"
"1984-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","25677668","","","","0"
"1984-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","579356","","","","0"
"1984-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","126877","","","","0"
"1984-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","881323","","","","0"
"1984-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","721509","","","","0"
"1984-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","6640276","","","","0"
"1984-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","9210346","","","","0"
"1984-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1075088","","","","0"
"1984-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1018785","","","","0"
"1984-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","2390913","","","","0"
"1984-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2956332","","","","0"
"1984-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","24168","","","","0"
"1984-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","52695","","","t","0"
"1985-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","25721170","","","","0"
"1985-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","579043","","","","0"
"1985-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","127330","","","","0"
"1985-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","883012","","","","0"
"1985-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","721932","","","","0"
"1985-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","6645778","","","","0"
"1985-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","9230294","","","","0"
"1985-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1078327","","","","0"
"1985-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1020040","","","","0"
"1985-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","2395813","","","","0"
"1985-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2962108","","","","0"
"1985-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","24156","","","","0"
"1985-01","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","53337","","","t","0"
"1985-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","25774717","","","","0"
"1985-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","579320","","","","0"
"1985-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","127486","","","","0"
"1985-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","884525","","","","0"
"1985-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","722406","","","","0"
"1985-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","6654729","","","","0"
"1985-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","9256175","","","","0"
"1985-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1081013","","","","0"
"1985-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1021914","","","","0"
"1985-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","2401499","","","","0"
"1985-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2967584","","","","0"
"1985-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","24245","","","","0"
"1985-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","53821","","","t","0"
"1985-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","25842116","","","","0"
"1985-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","579275","","","","0"
"1985-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","127619","","","","0"
"1985-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","885848","","","","0"
"1985-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","723287","","","","0"
"1985-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","6665802","","","","0"
"1985-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","9294657","","","","0"
"1985-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1082495","","","","0"
"1985-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1024928","","","","0"
"1985-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","2404490","","","","0"
"1985-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2975131","","","","0"
"1985-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","24375","","","","0"
"1985-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","54209","","","t","0"
"1985-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","25914797","","","","0"
"1985-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","577784","","","","0"
"1985-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","127864","","","","0"
"1985-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","887408","","","","0"
"1985-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","723955","","","","0"
"1985-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","6676959","","","","0"
"1985-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","9338435","","","","0"
"1985-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1085016","","","","0"
"1985-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1027418","","","","0"
"1985-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","2407001","","","","0"
"1985-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2984237","","","","0"
"1985-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","24458","","","","0"
"1985-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","54262","","","t","0"
"1986-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","25962414","","","","0"
"1986-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","577248","","","","0"
"1986-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","128256","","","","0"
"1986-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","887435","","","","0"
"1986-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","724277","","","","0"
"1986-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","6684699","","","","0"
"1986-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","9362036","","","","0"
"1986-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1087851","","","","0"
"1986-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1027137","","","","0"
"1986-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","2415590","","","","0"
"1986-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2988964","","","","0"
"1986-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","24359","","","","0"
"1986-01","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","54562","","","t","0"
"1986-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","26019615","","","","0"
"1986-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","577105","","","","0"
"1986-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","128403","","","","0"
"1986-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","888157","","","","0"
"1986-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","724432","","","","0"
"1986-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","6693133","","","","0"
"1986-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","9391784","","","","0"
"1986-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1090433","","","","0"
"1986-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1027812","","","","0"
"1986-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","2424950","","","","0"
"1986-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2994267","","","","0"
"1986-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","24364","","","","0"
"1986-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","54775","","","t","0"
"1986-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","26100278","","","","0"
"1986-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","576306","","","","0"
"1986-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","128436","","","","0"
"1986-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","889087","","","","0"
"1986-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","725019","","","","0"
"1986-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","6708170","","","","0"
"1986-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","9437359","","","","0"
"1986-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1091552","","","","0"
"1986-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1028717","","","","0"
"1986-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","2432930","","","","0"
"1986-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3003621","","","","0"
"1986-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","24430","","","","0"
"1986-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","54651","","","t","0"
"1986-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","26187639","","","","0"
"1986-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","575396","","","","0"
"1986-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","128281","","","","0"
"1986-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","891078","","","","0"
"1986-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","725304","","","","0"
"1986-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","6727250","","","","0"
"1986-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","9493289","","","","0"
"1986-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1092636","","","","0"
"1986-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1029554","","","","0"
"1986-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","2429949","","","","0"
"1986-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3015876","","","","0"
"1986-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","24782","","","","0"
"1986-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","54244","","","t","0"
"1987-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","26256140","","","","0"
"1987-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","575586","","","","0"
"1987-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","128429","","","","0"
"1987-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","891424","","","","0"
"1987-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","725368","","","","0"
"1987-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","6745101","","","","0"
"1987-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","9531478","","","","0"
"1987-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1094659","","","","0"
"1987-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1029639","","","","0"
"1987-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","2432958","","","","0"
"1987-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3021900","","","","0"
"1987-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","25125","","","","0"
"1987-01","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","54473","","","t","0"
"1987-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","26346370","","","","0"
"1987-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","575802","","","","0"
"1987-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","128645","","","","0"
"1987-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","891908","","","","0"
"1987-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","726566","","","","0"
"1987-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","6765059","","","","0"
"1987-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","9577947","","","","0"
"1987-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1097076","","","","0"
"1987-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1031336","","","","0"
"1987-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","2439074","","","","0"
"1987-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3032807","","","","0"
"1987-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","25386","","","","0"
"1987-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","54764","","","t","0"
"1987-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","26446601","","","","0"
"1987-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","575242","","","","0"
"1987-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","128641","","","","0"
"1987-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","893606","","","","0"
"1987-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","727768","","","","0"
"1987-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","6781984","","","","0"
"1987-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","9637945","","","","0"
"1987-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1098373","","","","0"
"1987-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1032799","","","","0"
"1987-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","2440877","","","","0"
"1987-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3048651","","","","0"
"1987-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","25706","","","","0"
"1987-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","55009","","","t","0"
"1987-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","26542370","","","","0"
"1987-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","574094","","","","0"
"1987-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","128758","","","","0"
"1987-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","894585","","","","0"
"1987-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","728100","","","","0"
"1987-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","6796640","","","","0"
"1987-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","9702789","","","","0"
"1987-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1098195","","","","0"
"1987-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1031995","","","","0"
"1987-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","2437537","","","","0"
"1987-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3068995","","","","0"
"1987-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","25808","","","","0"
"1987-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","54874","","","t","0"
"1988-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","26602328","","","","0"
"1988-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","574543","","","","0"
"1988-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","129152","","","","0"
"1988-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","894600","","","","0"
"1988-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","728401","","","","0"
"1988-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","6805203","","","","0"
"1988-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","9735171","","","","0"
"1988-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1099782","","","","0"
"1988-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1029527","","","","0"
"1988-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","2443396","","","","0"
"1988-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3081368","","","","0"
"1988-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","25902","","","","0"
"1988-01","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","55283","","","t","0"
"1988-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","26679165","","","","0"
"1988-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","574912","","","","0"
"1988-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","129242","","","","0"
"1988-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","895638","","","","0"
"1988-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","729079","","","","0"
"1988-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","6818248","","","","0"
"1988-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","9774964","","","","0"
"1988-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1101404","","","","0"
"1988-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1028590","","","","0"
"1988-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","2450646","","","","0"
"1988-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3094274","","","","0"
"1988-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","26335","","","","0"
"1988-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","55833","","","t","0"
"1988-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","26791747","","","","0"
"1988-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","574982","","","","0"
"1988-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","129289","","","","0"
"1988-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","897216","","","","0"
"1988-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","730349","","","","0"
"1988-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","6837077","","","","0"
"1988-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","9838620","","","","0"
"1988-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1102152","","","","0"
"1988-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1028225","","","","0"
"1988-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","2456614","","","","0"
"1988-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3114761","","","","0"
"1988-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","26653","","","","0"
"1988-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","55809","","","t","0"
"1988-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","26932655","","","","0"
"1988-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","574645","","","","0"
"1988-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","129327","","","","0"
"1988-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","899462","","","","0"
"1988-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","731671","","","","0"
"1988-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","6864044","","","","0"
"1988-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","9917210","","","","0"
"1988-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1101074","","","","0"
"1988-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1025453","","","","0"
"1988-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","2465242","","","","0"
"1988-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3141854","","","","0"
"1988-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","26582","","","","0"
"1988-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","56091","","","t","0"
"1989-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","27032356","","","","0"
"1989-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","575626","","","","0"
"1989-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","129984","","","","0"
"1989-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","900270","","","","0"
"1989-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","732462","","","","0"
"1989-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","6882602","","","","0"
"1989-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","9969308","","","","0"
"1989-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1101544","","","","0"
"1989-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1021497","","","","0"
"1989-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","2477533","","","","0"
"1989-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3158092","","","","0"
"1989-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","26898","","","","0"
"1989-01","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","56540","","","t","0"
"1989-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","27147776","","","","0"
"1989-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","576458","","","","0"
"1989-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130192","","","","0"
"1989-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","901341","","","","0"
"1989-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","733872","","","","0"
"1989-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","6903228","","","","0"
"1989-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","10031922","","","","0"
"1989-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1102669","","","","0"
"1989-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1020302","","","","0"
"1989-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","2489032","","","","0"
"1989-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3174623","","","","0"
"1989-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","27053","","","","0"
"1989-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","57084","","","t","0"
"1989-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","27276781","","","","0"
"1989-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","576551","","","","0"
"1989-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130153","","","","0"
"1989-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","903841","","","","0"
"1989-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","735129","","","","0"
"1989-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","6925128","","","","0"
"1989-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","10103305","","","","0"
"1989-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1103792","","","","0"
"1989-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1019439","","","","0"
"1989-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","2498325","","","","0"
"1989-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3196725","","","","0"
"1989-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","27167","","","","0"
"1989-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","57226","","","t","0"
"1989-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","27402695","","","","0"
"1989-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","575594","","","","0"
"1989-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","129900","","","","0"
"1989-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","906644","","","","0"
"1989-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","736352","","","","0"
"1989-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","6946945","","","","0"
"1989-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","10167642","","","","0"
"1989-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1102522","","","","0"
"1989-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1016043","","","","0"
"1989-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","2507203","","","","0"
"1989-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3229220","","","","0"
"1989-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","27197","","","","0"
"1989-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","57433","","","t","0"
"1990-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","27463550","","","","0"
"1990-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","576278","","","","0"
"1990-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130336","","","","0"
"1990-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","907394","","","","0"
"1990-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","737307","","","","0"
"1990-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","6955119","","","","0"
"1990-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","10189985","","","","0"
"1990-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1102752","","","","0"
"1990-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1011429","","","","0"
"1990-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","2520056","","","","0"
"1990-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3247419","","","","0"
"1990-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","27605","","","","0"
"1990-01","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","57870","","","t","0"
"1990-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","27567161","","","","0"
"1990-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","577167","","","","0"
"1990-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","130468","","","","0"
"1990-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","908444","","","","0"
"1990-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","738744","","","","0"
"1990-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","6973762","","","","0"
"1990-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","10238884","","","","0"
"1990-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","1103935","","","","0"
"1990-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","1009952","","","","0"
"1990-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","2532621","","","","0"
"1990-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","3266888","","","","0"
"1990-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","27824","","","","0"
"1990-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","58472","","","t","0"
